"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Meshes/vessel/turbine.turbine","24","0","18","1","0.000000","0","0"
"/Game/Meshes/vessel/part-1.part-1","24","0","18","1","0.000000","0","0"
"/Game/Meshes/vessel/glass.glass","24","0","18","1","0.000000","0","0"
"/Game/Meshes/env/rock.rock","24","0","33","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","0","2","1","0.000000","0","0"
"/Game/Meshes/env/cone2.cone2","24","0","33","1","0.000000","0","0"
"/Game/Meshes/env/body_005.body_005","24","0","33","1","0.000000","0","0"
"/Game/Meshes/env/body_002.body_002","24","0","33","1","0.000000","0","0"
"/Game/Meshes/env/body_001.body_001","24","0","33","1","0.000000","0","0"
"/Game/Meshes/env/tower_body.tower_body","24","0","33","1","0.000000","0","0"
"/Game/Meshes/env/part_glow.part_glow","24","0","18","1","0.000000","0","0"
"/Game/Meshes/env/cone4.cone4","24","0","18","1","0.000000","0","0"
"/Game/Meshes/vessel/Material_004.Material_004","24","0","18","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","24","0","99","1","0.000000","0","0"
"/Game/Meshes/vessel/Material.Material","24","0","18","1","0.000000","0","0"
"/Game/Meshes/vessel/body.body","24","0","18","1","0.000000","0","0"
"/Game/Meshes/vessel/black-parts.black-parts","24","0","18","1","0.000000","0","0"
"/Game/Meshes/vessel/Material_001.Material_001","24","0","18","1","0.000000","0","0"
"/Game/Meshes/env/light.light","24","0","33","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","24","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","24","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","0","189","1","0.000000","0","0"
"/Game/VFXSeries1/Materials/LensFlare/m_flare_03.m_flare_03","24","0","12","1","0.000000","0","0"
"/Game/VFXSeries1/Materials/M_FireBlueParticle.M_FireBlueParticle","24","0","16","1","0.000000","0","0"
"/Game/VFXSeries1/Materials/M_Plasmaclouds3.M_Plasmaclouds3","24","0","60","1","0.000000","0","0"
"/Game/weathereffects/Materials/M_Transparent.M_Transparent","24","0","60","1","0.000000","0","0"
"/Game/SpaceBox_Color/Materials/HD/Kaldar/Mat_HD_Kaldar_Back.Mat_HD_Kaldar_Back","24","0","2","1","0.000000","0","0"
"/Game/SpaceBox_Color/Materials/HD/Kaldar/Mat_HD_Kaldar_Down.Mat_HD_Kaldar_Down","24","0","2","1","0.000000","0","0"
"/Game/SpaceBox_Color/Materials/HD/Kaldar/Mat_HD_Kaldar_Front.Mat_HD_Kaldar_Front","24","0","2","1","0.000000","0","0"
"/Game/SpaceBox_Color/Materials/HD/Kaldar/Mat_HD_Kaldar_Left.Mat_HD_Kaldar_Left","24","0","2","1","0.000000","0","0"
"/Game/SpaceBox_Color/Materials/HD/Kaldar/Mat_HD_Kaldar_Right.Mat_HD_Kaldar_Right","24","0","2","1","0.000000","0","0"
"/Game/SpaceBox_Color/Materials/HD/Kaldar/Mat_HD_Kaldar_Up.Mat_HD_Kaldar_Up","24","0","2","1","0.000000","0","0"
"/Game/Meshes/env/body_part.body_part","24","0","18","1","0.000000","0","0"
"/Game/Materials/roadCorner_emissive.roadCorner_emissive","24","0","33","1","0.000000","0","0"
"/Game/Meshes/env/body.body","24","0","33","1","0.000000","0","0"
"/Game/Meshes/env/body_003.body_003","24","0","33","1","0.000000","0","0"
"/Game/Meshes/env/body_004.body_004","24","0","33","1","0.000000","0","0"
